,"Euro Area, FX Spot Rates, Macrobond, EUR per USD","Japan, FX Spot Rates, Macrobond, JPY per USD","United Kingdom, FX Spot Rates, Macrobond, GBP per USD","Switzerland, FX Spot Rates, Macrobond, CHF per USD","Canada, FX Spot Rates, Macrobond, CAD per USD","Australia, FX Spot Rates, Macrobond, AUD per USD","New Zealand, FX Spot Rates, Macrobond, NZD per USD","Norway, FX Spot Rates, Macrobond, NOK per USD","Sweden, FX Spot Rates, Macrobond, SEK per USD","United States, FX Indices, ICE, U.S. Dollar Index, Close"
2001-09-21,1.0918,116.605,0.6862,1.5759,1.5707,2.0585,2.4731,8.6552,10.8488,113.04
2001-09-24,1.0928,117.475,0.6828,1.5988,1.5689,2.0367,2.479,8.727,10.8322,112.84
2001-09-25,1.0829,117.39,0.6804,1.5857,1.5688,2.022,2.4552,8.6827,10.695,112.28
2001-09-26,1.0856,117.885,0.678,1.604,1.5726,2.0423,2.4698,8.7519,10.7523,112.29
2001-09-27,1.0865,119.66,0.6776,1.6089,1.5779,2.0526,2.5013,8.7994,10.6845,112.98
2001-09-28,1.098,119.13,0.6804,1.6165,1.5797,2.0263,2.4583,8.8696,10.6679,113.48
2001-10-01,1.0921,120.106,0.6764,1.6189,1.5762,2.0298,2.4627,8.8258,10.6251,113
2001-10-02,1.0915,120.8109,0.682,1.6197,1.5692,2.0224,2.4655,8.8173,10.6543,113.01
2001-10-03,1.0865,120.7109,0.6773,1.6101,1.5684,2.012,2.4491,8.7779,10.6257,113.4
2001-10-04,1.0949,120.595,0.6771,1.6252,1.5675,2.0102,2.4402,8.8181,10.6236,113.16
2001-10-05,1.0883,120.265,0.6754,1.6153,1.5637,1.9771,2.4169,8.7664,10.5665,112.91
2001-10-08,1.0882,119.85,0.6784,1.6092,1.5615,1.971,2.4045,8.7516,10.5795,112.59
2001-10-09,1.0891,120.08,0.6818,1.6139,1.5625,1.9917,2.4163,8.7264,10.507,113.35
2001-10-10,1.0973,120.305,0.6895,1.6277,1.5679,1.9926,2.4187,8.7675,10.5725,113.7
2001-10-11,1.1088,121.355,0.6928,1.6448,1.5662,2.0054,2.4134,8.8106,10.5411,114.44
2001-10-12,1.1038,121.4308,0.6894,1.6372,1.5668,1.9973,2.4105,8.7849,10.492,113.89
2001-10-15,1.1021,121.015,0.691,1.6299,1.5578,1.9482,2.3846,8.7764,10.4638,113.82
2001-10-16,1.1002,121.23,0.6908,1.6298,1.5618,1.9467,2.3841,8.778,10.4415,113.92
2001-10-17,1.1029,120.935,0.6891,1.634,1.5676,1.9461,2.3728,8.7705,10.4174,114.38
2001-10-18,1.1076,121.0159,0.6922,1.6365,1.5755,1.9615,2.3971,8.8147,10.4706,114.35
2001-10-19,1.1144,121.27,0.6953,1.6434,1.5772,1.9709,2.4068,8.8973,10.5449,114.86
2001-10-22,1.1215,121.985,0.7004,1.6573,1.5787,1.9693,2.4044,8.9392,10.6715,115.75
2001-10-23,1.1258,123.01,0.7038,1.6661,1.5707,1.9666,2.3924,8.9441,10.6825,115.85
2001-10-24,1.1215,122.915,0.7029,1.662,1.5739,1.967,2.3918,8.91,10.6163,115.6
2001-10-25,1.1158,122.6758,0.6995,1.6497,1.5777,1.9751,2.4116,8.9098,10.5701,115.55
2001-10-26,1.1208,123.12,0.6979,1.6538,1.5751,1.9939,2.4228,8.919,10.5985,115.65
2001-10-29,1.1058,121.99,0.6888,1.6311,1.5751,1.9777,2.4137,8.8159,10.4979,114.44
2001-10-30,1.1003,121.6108,0.6866,1.6177,1.5783,1.9727,2.4064,8.7877,10.5919,114.35
2001-10-31,1.1103,122.405,0.6876,1.6329,1.5866,1.9818,2.4219,8.8815,10.6348,114.85
2001-11-01,1.1032,121.6709,0.6837,1.6243,1.5905,1.963,2.4113,8.7994,10.5634,114.53
2001-11-02,1.1061,121.605,0.6834,1.6293,1.5925,1.9707,2.412,8.8249,10.5578,114.46
2001-11-05,1.1152,121.6501,0.6864,1.6416,1.5942,1.9687,2.4062,8.84,10.5905,114.91
2001-11-06,1.1151,121.0258,0.6856,1.6411,1.5944,1.9514,2.3835,8.8583,10.575,115.13
2001-11-07,1.1114,121.045,0.6826,1.6338,1.5913,1.9405,2.3804,8.8244,10.4785,114.98
2001-11-08,1.1207,120.795,0.6871,1.6436,1.5966,1.9427,2.3867,8.8631,10.5329,115.16
2001-11-09,1.1192,120.2159,0.6859,1.6409,1.6029,1.9481,2.3875,8.834,10.5562,115.1
2001-11-12,1.118,120.23,0.6864,1.6344,1.6035,1.9266,2.3719,8.8275,10.5372,115.18
2001-11-13,1.1339,121.4658,0.693,1.6656,1.5973,1.9252,2.3659,8.914,10.6122,116.53
2001-11-14,1.1316,121.6,0.6932,1.6623,1.5927,1.9257,2.3739,8.8916,10.5833,116.25
2001-11-15,1.1349,122.4251,0.6984,1.6671,1.5881,1.9313,2.3958,8.9633,10.5732,116.51
2001-11-16,1.1296,122.74,0.6997,1.6557,1.5901,1.9183,2.4137,8.9684,10.5933,116.41
2001-11-19,1.1374,123.31,0.707,1.6626,1.5833,1.9203,2.4077,9.0271,10.6747,117.04
2001-11-20,1.1326,122.6357,0.7055,1.6499,1.5916,1.9252,2.4116,8.9435,10.6481,116.56
2001-11-21,1.1413,123.1451,0.7076,1.6611,1.6014,1.9352,2.4287,8.9977,10.7196,117.15
2001-11-22,1.1374,123.8556,0.7077,1.6585,1.6001,1.9372,2.4378,8.9945,10.6668,117.3
2001-11-23,1.1407,124.4301,0.7101,1.6698,1.5984,1.9328,2.4376,9.0401,10.6762,117.33
2001-11-26,1.1374,124.2706,0.7081,1.6653,1.6011,1.9317,2.4227,9.0454,10.6317,117.11
2001-11-27,1.1342,123.9407,0.7073,1.6589,1.5951,1.9107,2.4096,9.0173,10.6384,116.89
2001-11-28,1.1289,123.1951,0.7024,1.648,1.5852,1.9227,2.4157,8.9702,10.6446,116.17
2001-11-29,1.128,123.86,0.703,1.6569,1.5798,1.9315,2.4208,8.9773,10.6818,116.13
2001-11-30,1.1168,123.1157,0.7012,1.6468,1.5716,1.9227,2.4046,8.9325,10.684,116.13
2001-12-03,1.1228,123.8106,0.7037,1.6542,1.5769,1.9301,2.4113,8.9704,10.7252,115.96
2001-12-04,1.1218,124.145,0.7032,1.6526,1.5719,1.9409,2.4254,8.9694,10.6459,116.08
2001-12-05,1.126,124.255,0.7055,1.6606,1.5709,1.9363,2.4126,8.9926,10.5737,116.41
2001-12-06,1.1221,124.545,0.7016,1.656,1.5758,1.9279,2.4009,8.952,10.5147,115.64
2001-12-07,1.1226,125.605,0.6986,1.6598,1.5729,1.9373,2.4082,8.9465,10.4746,116.07
2001-12-10,1.1254,126.18,0.6972,1.6664,1.5793,1.943,2.4108,8.9961,10.498,116.26
2001-12-11,1.1252,126.2806,0.6967,1.6623,1.5765,1.9438,2.4001,8.9999,10.5381,116.05
2001-12-12,1.1171,126.25,0.6919,1.6484,1.5665,1.9266,2.3838,8.9444,10.4767,115.33
2001-12-13,1.1141,126.3756,0.6913,1.6422,1.5672,1.9253,2.3852,8.9363,10.4515,115.8
2001-12-14,1.1078,127.36,0.6891,1.6339,1.5656,1.9294,2.3912,8.8842,10.5246,114.93
2001-12-17,1.1051,127.615,0.686,1.6314,1.5619,1.9311,2.3961,8.8701,10.4429,114.93
2001-12-18,1.1091,127.855,0.6864,1.635,1.5739,1.9376,2.3976,8.8593,10.4858,115.15
2001-12-19,1.1131,128.1,0.6898,1.64,1.5747,1.9463,2.4059,8.9005,10.5427,115.48
2001-12-20,1.1144,128.61,0.691,1.6347,1.5766,1.9779,2.4278,8.9157,10.5931,115.59
2001-12-21,1.1275,129.565,0.695,1.652,1.585,1.9751,2.4164,8.9887,10.659,116.98
2001-12-24,1.1389,129.9701,0.6947,1.6883,1.5984,1.9664,2.4108,9.1049,10.8017,117.94
2001-12-25,1.1389,129.9701,0.6947,1.6883,1.5984,1.9664,2.4108,9.1049,10.8017,117.94
2001-12-26,1.1379,130.575,0.6907,1.6886,1.5988,1.9677,2.4091,9.0926,10.8387,117.85
2001-12-27,1.1277,131.3301,0.688,1.6741,1.5973,1.9693,2.4076,8.9953,10.6834,117.57
2001-12-28,1.134,131.2,0.6904,1.6787,1.5968,1.9624,2.4137,9.0344,10.575,117.25
2001-12-31,1.1231,131.06,0.6871,1.6603,1.5963,1.9536,2.4015,8.9693,10.4897,116.82
2002-01-01,1.1231,131.06,0.6871,1.6603,1.5963,1.9536,2.4015,8.9693,10.4897,116.82
2002-01-02,1.1059,132.12,0.6914,1.6404,1.5969,1.9476,2.3776,8.8806,10.2596,115.79
2002-01-03,1.1106,131.695,0.6936,1.6474,1.5966,1.9446,2.3513,8.8911,10.2807,116.11
2002-01-04,1.1177,131.0851,0.6938,1.6508,1.5974,1.929,2.3359,8.9276,10.3247,116.33
2002-01-07,1.1206,131.35,0.6954,1.651,1.5967,1.9279,2.3386,8.9164,10.3216,116.33
2002-01-08,1.1223,132.54,0.6934,1.6558,1.5974,1.9137,2.3226,8.9451,10.39,116.83
2002-01-09,1.125,132.5454,0.6945,1.6618,1.5965,1.912,2.3366,8.9408,10.3872,117.01
2002-01-10,1.1195,132.6251,0.692,1.6605,1.6003,1.912,2.3428,8.9155,10.2936,116.88
2002-01-11,1.1227,132.01,0.693,1.6609,1.5964,1.9196,2.3613,8.9264,10.2857,116.64
2002-01-14,1.118,131.63,0.69,1.6551,1.5975,1.9292,2.3618,8.8896,10.3343,116.64
2002-01-15,1.122,131.285,0.6923,1.6599,1.5915,1.9311,2.3619,8.9056,10.3478,117.29
2002-01-16,1.1317,131.8804,0.6952,1.6641,1.5916,1.9413,2.3769,8.937,10.4527,117.59
2002-01-17,1.1356,132.08,0.696,1.6678,1.6117,1.9476,2.375,8.9629,10.5201,117.85
2002-01-18,1.1318,132.775,0.6965,1.6646,1.6143,1.9431,2.3605,8.9647,10.4425,117.64
2002-01-21,1.1321,132.61,0.6962,1.6623,1.6155,1.9352,2.3439,8.9605,10.4418,117.64
2002-01-22,1.1332,134.185,0.7002,1.6643,1.6079,1.9272,2.3286,8.9555,10.485,117.71
2002-01-23,1.131,134.07,0.7015,1.6649,1.6069,1.924,2.3313,8.9505,10.4824,118.43
2002-01-24,1.1386,134.37,0.703,1.675,1.6011,1.9275,2.348,8.9716,10.5181,118.64
2002-01-25,1.1566,134.375,0.7092,1.7016,1.6074,1.9352,2.3596,9.082,10.6792,119.85
2002-01-28,1.161,133.26,0.7098,1.7091,1.6118,1.9407,2.3717,9.1078,10.7326,120.04
2002-01-29,1.1605,133.5153,0.7089,1.7075,1.5881,1.9447,2.3654,9.0935,10.6878,119.62
2002-01-30,1.16,132.9903,0.7075,1.7086,1.5913,1.9757,2.4082,9.0812,10.6687,119.76
2002-01-31,1.1615,133.7703,0.7076,1.7118,1.5902,1.9735,2.4041,9.1035,10.6396,120.22
2002-02-01,1.1613,133.8753,0.7073,1.7181,1.5907,1.9632,2.3969,9.1105,10.6681,119.79
2002-02-04,1.1543,132.9703,0.706,1.7078,1.5935,1.9613,2.3997,9.0635,10.668,118.9
2002-02-05,1.1514,133.84,0.7051,1.6953,1.5975,1.9635,2.3972,9.0368,10.6367,119.45
2002-02-06,1.1511,133.575,0.7073,1.6947,1.6034,1.967,2.3952,9,10.6089,119.3
2002-02-07,1.1502,133.6003,0.7083,1.6935,1.6035,1.9722,2.4076,8.9985,10.6228,119.07
2002-02-08,1.1464,134.8253,0.7057,1.6898,1.597,1.9577,2.3934,8.9794,10.6135,118.98
2002-02-11,1.1394,133.64,0.7035,1.6838,1.5904,1.9526,2.3796,8.9375,10.5515,118.41
2002-02-12,1.141,132.8703,0.699,1.6853,1.5902,1.9644,2.3897,8.9334,10.5716,118.23
2002-02-13,1.1462,133.075,0.6985,1.6987,1.5907,1.9654,2.3946,8.9624,10.5811,118.8
2002-02-14,1.1491,132.3054,0.7001,1.7034,1.5884,1.9404,2.3846,8.945,10.5634,118.42
2002-02-15,1.1451,132.66,0.6981,1.6972,1.5912,1.9352,2.3669,8.8996,10.5099,118.47
2002-02-18,1.149,132.58,0.6999,1.701,1.591,1.9309,2.37,8.9027,10.5556,118.47
2002-02-19,1.1442,133.58,0.6998,1.6918,1.5886,1.935,2.3764,8.8881,10.5072,118.33
2002-02-20,1.1471,133.855,0.7004,1.698,1.5902,1.935,2.3784,8.9085,10.5463,118.93
2002-02-21,1.1484,134.4,0.7019,1.6981,1.5911,1.9406,2.3932,8.8923,10.4975,119.16
2002-02-22,1.14,133.675,0.6993,1.6871,1.5923,1.948,2.3884,8.8606,10.4426,118.48
2002-02-25,1.1476,133.85,0.7003,1.695,1.5994,1.9489,2.3961,8.8832,10.4347,119.13
2002-02-26,1.1511,134.335,0.7013,1.698,1.6083,1.9452,2.3913,8.9108,10.4619,119.82
2002-02-27,1.1573,134.55,0.7059,1.7088,1.6093,1.9406,2.3875,8.9248,10.4942,119.57
2002-02-28,1.1561,133.825,0.707,1.7044,1.6045,1.9374,2.3796,8.9107,10.4639,119.16
2002-03-01,1.1552,133.21,0.7051,1.7053,1.5949,1.9318,2.3661,8.8904,10.5037,119.4
2002-03-04,1.1503,132.04,0.7034,1.6998,1.5881,1.9214,2.3463,8.8558,10.4142,118.81
2002-03-05,1.1504,132.15,0.7038,1.6987,1.5907,1.9226,2.3469,8.8467,10.4027,118.57
2002-03-06,1.1429,130.95,0.7031,1.6872,1.5849,1.92,2.3408,8.8271,10.3301,117.96
2002-03-07,1.1355,127.405,0.7017,1.6693,1.5779,1.9006,2.3165,8.7464,10.2972,116.8
2002-03-08,1.1413,128.0905,0.703,1.6788,1.585,1.9149,2.3317,8.8062,10.3651,117.99
2002-03-11,1.1412,127.94,0.7033,1.6777,1.5837,1.9194,2.3384,8.8342,10.3598,117.77
2002-03-12,1.1451,128.7555,0.7087,1.6805,1.586,1.9232,2.3293,8.8417,10.4265,117.8
2002-03-13,1.1418,129.495,0.7077,1.6762,1.5903,1.922,2.3302,8.8582,10.4211,117.96
2002-03-14,1.1331,128.8,0.7037,1.6571,1.5934,1.912,2.3237,8.7864,10.3516,117.29
2002-03-15,1.1317,129.055,0.7017,1.6557,1.5875,1.904,2.2902,8.7841,10.3179,117.22
2002-03-18,1.1347,131.355,0.7019,1.6606,1.5864,1.9075,2.2957,8.7805,10.3018,117.5
2002-03-19,1.1326,131.77,0.702,1.6602,1.5805,1.9075,2.3026,8.7674,10.2543,117.5
2002-03-20,1.1306,131.51,0.7015,1.6559,1.5792,1.8822,2.2615,8.7318,10.1942,117.22
2002-03-21,1.1337,132.055,0.7011,1.6584,1.5803,1.8765,2.2668,8.7368,10.2271,117.52
2002-03-22,1.1374,132.8854,0.7009,1.6612,1.5766,1.8775,2.2716,8.7648,10.2497,118.05
2002-03-25,1.1405,133.3153,0.7014,1.6655,1.5851,1.8857,2.2796,8.7939,10.2751,118.1
2002-03-26,1.1407,132.7804,0.7008,1.6701,1.5917,1.8959,2.2912,8.7886,10.2765,118.14
2002-03-27,1.1458,132.68,0.7031,1.6788,1.5924,1.8964,2.2954,8.8362,10.3343,118.54
2002-03-28,1.1463,132.535,0.7022,1.6818,1.5954,1.8737,2.272,8.8317,10.3582,118.62
2002-03-29,1.1463,132.535,0.7022,1.6818,1.5954,1.8737,2.272,8.8317,10.3582,118.62
2002-04-01,1.137,133.46,0.6952,1.6625,1.5999,1.8704,2.2617,8.7656,10.257,117.77
2002-04-02,1.1346,133.3004,0.694,1.6602,1.5974,1.8721,2.2606,8.7321,10.2459,117.92
2002-04-03,1.1355,132.635,0.6959,1.661,1.5915,1.8824,2.2808,8.6891,10.2935,117.68
2002-04-04,1.1331,131.9304,0.6956,1.6572,1.5926,1.8811,2.2693,8.6694,10.2745,117.94
2002-04-05,1.1375,131.7355,0.6967,1.6668,1.5892,1.8821,2.2807,8.7053,10.2775,117.69
2002-04-08,1.1429,131.4,0.6979,1.6733,1.5949,1.8964,2.3079,8.7254,10.3692,118.2
2002-04-09,1.1412,131.0955,0.6983,1.6729,1.5937,1.8916,2.293,8.7164,10.3563,117.56
2002-04-10,1.1376,130.82,0.6963,1.6701,1.5936,1.8838,2.286,8.6978,10.3473,117.56
2002-04-11,1.1318,131.5201,0.6951,1.6599,1.5885,1.8702,2.2568,8.632,10.2869,117.37
2002-04-12,1.1367,132.065,0.696,1.667,1.5885,1.8712,2.2602,8.6576,10.3282,117.74
2002-04-15,1.1352,131.5305,0.6954,1.666,1.5911,1.8827,2.2724,8.6596,10.3434,117.73
2002-04-16,1.1326,131.105,0.6948,1.6643,1.5804,1.8824,2.2754,8.6561,10.3806,117.37
2002-04-17,1.1265,130.7555,0.6932,1.6569,1.5754,1.8625,2.2509,8.611,10.3004,116.6
2002-04-18,1.1228,129.89,0.6909,1.6481,1.5748,1.8562,2.2434,8.5758,10.2987,116.39
2002-04-19,1.1249,130.515,0.691,1.6515,1.5744,1.8534,2.2362,8.5646,10.306,116.29
2002-04-22,1.1251,129.9405,0.6898,1.6515,1.5736,1.8535,2.2406,8.5666,10.3583,116.44
2002-04-23,1.1243,129.865,0.6903,1.6502,1.5749,1.8557,2.2386,8.5384,10.3288,116.57
2002-04-24,1.1211,129.7401,0.6902,1.6434,1.5685,1.8459,2.2361,8.5393,10.3038,116.15
2002-04-25,1.1128,128.2406,0.6873,1.6295,1.5635,1.838,2.2177,8.4523,10.2709,115.45
2002-04-26,1.1128,128.0156,0.6875,1.6285,1.5623,1.8399,2.2239,8.4251,10.2534,115.04
2002-04-29,1.1093,128.255,0.6862,1.6231,1.5671,1.8577,2.2364,8.4126,10.2391,114.89
2002-04-30,1.1098,128.4001,0.6862,1.6201,1.5697,1.8624,2.2347,8.4058,10.2752,115.19
2002-05-01,1.1035,127.4507,0.6839,1.6045,1.5599,1.8566,2.2281,8.3541,10.2148,114.54
2002-05-02,1.1076,127.9606,0.6833,1.6091,1.562,1.8658,2.2464,8.3754,10.2619,114.87
2002-05-03,1.0954,126.98,0.6812,1.5927,1.5654,1.8574,2.2341,8.2893,10.1545,113.59
2002-05-06,1.0918,127.38,0.6815,1.5908,1.5687,1.8576,2.2361,8.2772,10.1218,113.66
2002-05-07,1.0959,127.945,0.6829,1.5983,1.5709,1.8498,2.2289,8.348,10.2671,113.92
2002-05-08,1.1008,128.595,0.6855,1.602,1.5719,1.8457,2.22,8.3456,10.243,114.91
2002-05-09,1.1009,128.4456,0.6861,1.6014,1.5684,1.8427,2.2138,8.3306,10.2603,114.52
2002-05-10,1.0956,127.785,0.6845,1.5926,1.5581,1.8367,2.2077,8.2969,10.2339,113.92
2002-05-13,1.0978,127.6201,0.6851,1.5964,1.5597,1.831,2.1978,8.2855,10.2703,114.15
2002-05-14,1.1094,128.75,0.6908,1.6164,1.5579,1.8326,2.1959,8.3751,10.2588,115.09
2002-05-15,1.1026,127.8506,0.687,1.6051,1.5556,1.8223,2.1814,8.319,10.1813,114.12
2002-05-16,1.1002,128.0806,0.6871,1.6016,1.5545,1.8241,2.1722,8.2937,10.1554,114.13
2002-05-17,1.0858,125.8207,0.6845,1.5796,1.5436,1.8091,2.1539,8.206,10.0206,113
2002-05-20,1.0855,125.66,0.6855,1.5779,1.542,1.8107,2.1517,8.1821,9.9925,112.82
2002-05-21,1.0892,124.1201,0.6869,1.5822,1.5385,1.8035,2.1475,8.2056,9.9801,112.8
2002-05-22,1.079,124.13,0.6855,1.5677,1.5358,1.7939,2.122,8.0786,9.8587,112.33
2002-05-23,1.0855,125.125,0.6885,1.5797,1.5367,1.7965,2.1126,8.0985,9.9072,112.79
2002-05-24,1.0837,124.83,0.6862,1.5805,1.5336,1.7976,2.1193,8.0611,9.8984,112.8
2002-05-27,1.0873,124.905,0.6863,1.5864,1.5347,1.7951,2.1111,8.0709,9.9377,112.91
2002-05-28,1.0764,124.5358,0.6838,1.5737,1.5302,1.781,2.0975,7.9555,9.8538,112.1
2002-05-29,1.0727,124.2708,0.6849,1.574,1.534,1.7708,2.0958,7.9433,9.8269,111.62
2002-05-30,1.0665,123.08,0.6827,1.5618,1.5335,1.7694,2.0929,7.9319,9.7198,111.17
2002-05-31,1.0704,124.1007,0.6834,1.5668,1.528,1.7666,2.0878,8.012,9.7385,111.81
2002-06-03,1.0662,123.805,0.6842,1.5652,1.5282,1.7513,2.0587,7.9288,9.699,111.3
2002-06-04,1.0597,123.9408,0.6834,1.5566,1.5284,1.7398,2.0339,7.8813,9.6854,111.09
2002-06-05,1.0664,124.6558,0.6871,1.5698,1.5366,1.7524,2.0582,7.8919,9.7474,111.35
2002-06-06,1.0583,124.3057,0.6855,1.56,1.5319,1.7399,2.0412,7.844,9.6825,110.83
2002-06-07,1.058,124.5957,0.6846,1.5543,1.5332,1.7438,2.0387,7.8803,9.7521,110.99
2002-06-10,1.0589,124.4308,0.6845,1.558,1.5378,1.7554,2.047,7.8751,9.7392,111.1
2002-06-11,1.061,125.605,0.6824,1.5661,1.5384,1.7615,2.0534,7.8839,9.7098,110.68
2002-06-12,1.0566,125.5708,0.6798,1.5612,1.5366,1.7542,2.0321,7.8396,9.6782,111
2002-06-13,1.0574,124.95,0.6789,1.5612,1.5388,1.7545,2.0375,7.8483,9.6878,111.15
2002-06-14,1.0545,124.1401,0.677,1.555,1.5507,1.7853,2.0715,7.8505,9.6441,110.76
2002-06-17,1.0599,124.4608,0.6766,1.565,1.5473,1.7927,2.0708,7.8633,9.5927,110.8
2002-06-18,1.0546,124.5359,0.6727,1.5569,1.5447,1.7777,2.0561,7.8075,9.5536,110.2
2002-06-19,1.0466,123.875,0.6712,1.5407,1.5393,1.7662,2.0458,7.7182,9.4898,109.67
2002-06-20,1.0369,123.3759,0.6669,1.5231,1.533,1.7517,2.0358,7.6459,9.392,108.94
2002-06-21,1.0319,121.386,0.6669,1.5163,1.5263,1.742,2.0155,7.6118,9.3343,108.19
2002-06-24,1.0228,121.361,0.6646,1.5023,1.5177,1.7413,2.0169,7.5647,9.272,108.2
2002-06-25,1.0307,121.8609,0.6667,1.5129,1.5225,1.7565,2.0427,7.5786,9.3195,107.57
2002-06-26,1.0098,119.105,0.6553,1.4833,1.5198,1.7766,2.0619,7.4648,9.2219,106.56
2002-06-27,1.0165,119.8161,0.6568,1.4961,1.5123,1.776,2.0451,7.519,9.2371,106.37
2002-06-28,1.0125,119.8561,0.656,1.4882,1.5209,1.7813,2.0588,7.504,9.1902,106.11
2002-07-01,1.0129,120.045,0.654,1.4889,1.5184,1.7818,2.0593,7.5041,9.2057,106.51
2002-07-02,1.0142,120.1661,0.653,1.4869,1.5263,1.7742,2.0519,7.4726,9.1906,106.8
2002-07-03,1.0197,119.845,0.6552,1.4922,1.5334,1.7902,2.0482,7.4832,9.2822,107.05
2002-07-04,1.0211,120.06,0.6561,1.4963,1.5333,1.8018,2.0691,7.4806,9.3138,107.14
2002-07-05,1.0273,120.1911,0.6573,1.5063,1.5249,1.794,2.0586,7.504,9.3709,107.66
2002-07-08,1.0132,118.6501,0.6516,1.4889,1.5203,1.7729,2.0375,7.4034,9.294,106.21
2002-07-09,1.0069,118.1662,0.6463,1.4819,1.5162,1.7611,2.0302,7.3576,9.2642,105.65
2002-07-10,1.0127,118.055,0.6467,1.491,1.5207,1.7659,2.0394,7.3827,9.3825,106.08
2002-07-11,1.0108,116.7763,0.6454,1.4838,1.5253,1.7948,2.077,7.3684,9.3781,105.91
2002-07-12,1.0112,116.7163,0.645,1.4849,1.5292,1.7939,2.0652,7.42,9.3242,105.89
2002-07-15,0.9939,115.9113,0.6388,1.4605,1.5362,1.7863,2.0616,7.325,9.2056,104.67
2002-07-16,0.9894,115.8413,0.6363,1.4521,1.5337,1.7892,2.0571,7.3069,9.2289,104.49
2002-07-17,0.9926,116.3451,0.6383,1.4532,1.5405,1.8141,2.0764,7.3384,9.2364,104.42
2002-07-18,0.992,116.865,0.637,1.4523,1.5454,1.8118,2.0721,7.3476,9.2381,104.47
2002-07-19,0.9857,115.915,0.6339,1.4415,1.5376,1.8008,2.0506,7.3269,9.2203,104.06
2002-07-22,0.9933,116.585,0.6351,1.4466,1.5551,1.8126,2.0689,7.4379,9.4105,104.75
2002-07-23,1.0081,117.4213,0.6397,1.4668,1.5798,1.8327,2.0933,7.6388,9.5531,106.66
2002-07-24,1.0069,116.2413,0.6357,1.4557,1.5819,1.8594,2.154,7.6579,9.5987,105.52
2002-07-25,0.9986,116.63,0.6341,1.4478,1.5743,1.8512,2.1503,7.5769,9.4144,105.12
2002-07-26,1.0114,118.79,0.6384,1.4664,1.5843,1.856,2.1565,7.6527,9.4387,106.61
2002-07-29,1.0229,119.905,0.6419,1.4893,1.5744,1.8555,2.1418,7.7089,9.4868,107.1
2002-07-30,1.0132,120.0812,0.6363,1.4748,1.5723,1.835,2.1249,7.5368,9.3862,106.8
2002-07-31,1.02,119.7562,0.6401,1.4819,1.5842,1.8373,2.1328,7.6184,9.5083,107.41
2002-08-01,1.0181,119.51,0.643,1.4757,1.585,1.8579,2.1568,7.6601,9.5364,107.02
2002-08-02,1.0152,119.32,0.6371,1.4744,1.5901,1.8605,2.1627,7.6375,9.5777,106.67
2002-08-05,1.0139,119.085,0.6384,1.4736,1.5959,1.8832,2.1806,7.6302,9.5336,107.27
2002-08-06,1.0371,120.98,0.65,1.5113,1.5959,1.8976,2.2252,7.7989,9.6863,108.69
2002-08-07,1.0302,120.4661,0.6519,1.5031,1.5834,1.8653,2.1997,7.7463,9.6005,107.85
2002-08-08,1.0323,120.64,0.6532,1.5091,1.5838,1.876,2.199,7.7148,9.6036,108.66
2002-08-09,1.0283,120.1311,0.6559,1.5017,1.5731,1.8717,2.1888,7.6857,9.5601,108.18
2002-08-12,1.0227,118.9462,0.6533,1.4956,1.5736,1.8528,2.1589,7.6403,9.4968,107.41
2002-08-13,1.0228,119.175,0.6527,1.497,1.5678,1.8572,2.1638,7.6096,9.4556,106.84
2002-08-14,1.0133,116.5762,0.6475,1.4801,1.5615,1.8556,2.1591,7.5541,9.3699,106.79
2002-08-15,1.0209,117.6111,0.6519,1.4944,1.5598,1.8399,2.1415,7.5924,9.4188,106.72
2002-08-16,1.0163,117.5762,0.6504,1.4912,1.5616,1.8309,2.1378,7.515,9.3863,106.65
2002-08-19,1.0243,118.6461,0.6542,1.5031,1.5669,1.8434,2.142,7.5533,9.4484,107.52
2002-08-20,1.025,119.0711,0.6554,1.5067,1.5741,1.8311,2.1338,7.5302,9.4329,107.31
2002-08-21,1.0196,118.5561,0.6531,1.4972,1.5608,1.8395,2.1526,7.5294,9.3334,107.14
2002-08-22,1.0284,119.725,0.6563,1.5117,1.5533,1.8462,2.1538,7.6082,9.4632,108.13
2002-08-23,1.0281,119.6,0.6575,1.5136,1.5533,1.8381,2.1452,7.6246,9.4528,107.97
2002-08-26,1.0281,119.5951,0.6563,1.5127,1.5574,1.8391,2.1406,7.5905,9.3876,107.86
2002-08-27,1.0205,118.1812,0.6533,1.4985,1.5527,1.8081,2.1198,7.5429,9.3231,106.77
2002-08-28,1.0191,118.3861,0.6507,1.4999,1.5577,1.8131,2.1288,7.5178,9.308,107.08
2002-08-29,1.0163,118.185,0.6455,1.4926,1.5612,1.8149,2.1381,7.5139,9.3103,106.7
2002-08-30,1.0197,118.565,0.6465,1.5006,1.56,1.8154,2.1388,7.5324,9.3875,106.98
2002-09-02,1.0159,118.11,0.6451,1.4949,1.5555,1.8102,2.1275,7.5264,9.4017,106.98
2002-09-03,1.0033,117.1412,0.6394,1.4722,1.5536,1.827,2.1301,7.4653,9.3445,105.57
2002-09-04,1.0063,117.9912,0.6391,1.4735,1.5633,1.8362,2.1427,7.4569,9.3673,106.1
2002-09-05,1.0083,118.305,0.6384,1.4723,1.5692,1.8469,2.1448,7.4428,9.3537,105.98
2002-09-06,1.0153,118.6312,0.641,1.48,1.5663,1.8335,2.1322,7.4687,9.3479,106.84
